"uri","bill type","date","home page","home page > uri","label","session > display name","sponsors > sponsor printed","title"
"http://data.parliament.uk/resources/392368","Private","2008-08-12","londonlocalauthoritiesandtransportforlondon.html","http://services.parliament.uk/bills/londonlocalauthoritiesandtransportforlondon.html","London Local Authorities and Transport for London","2007-2008","Westminster City Council and Transport for London","London Local Authorities and Transport for London"
"http://data.parliament.uk/resources/392373","Private","2008-07-30","staustellmarket.html","http://services.parliament.uk/bills/staustellmarket.html","St. Austell Market","2007-2008","The Commissioners of St. Austell Markets and Fairs","St. Austell Market"
"http://data.parliament.uk/resources/392406","Presentation","2008-07-23","europeanunionauditofbenefitsandcostsofukmembership.html","http://services.parliament.uk/bills/europeanunionauditofbenefitsandcostsofukmembership.html","European Union (Audit of Benefits and Costs of UK Membership)","2007-2008","Christopher Chope","European Union (Audit of Benefits and Costs of UK Membership)"
"http://data.parliament.uk/resources/392447","Ten Minute Rule","2008-07-18","nailbarsandspecialtreatmentpremisesregulation.html","http://services.parliament.uk/bills/nailbarsandspecialtreatmentpremisesregulation.html","Nail Bars and Special Treatment Premises (Regulation)","2007-2008","Dr Phyllis Starkey","Nail Bars and Special Treatment Premises (Regulation)"
"http://data.parliament.uk/resources/392456","Ten Minute Rule","2008-07-18","offshoreoilandgasindustrieshealthandsafety.html","http://services.parliament.uk/bills/offshoreoilandgasindustrieshealthandsafety.html","Offshore Oil and Gas Industries (Health and Safety)","2007-2008","Mr Frank Doran","Offshore Oil and Gas Industries (Health and Safety)"
"http://data.parliament.uk/resources/392348","HoL Private","2008-06-23","disabledpersonsindependentlivinghl.html","http://services.parliament.uk/bills/disabledpersonsindependentlivinghl.html","Disabled Persons (Independent Living) [HL]","2007-2008","Lord Ashley of Stoke","Disabled Persons (Independent Living) [HL]"
"http://data.parliament.uk/resources/392348","HoL Private","2008-06-23","disabledpersonsindependentlivinghl.html","http://services.parliament.uk/bills/disabledpersonsindependentlivinghl.html","Disabled Persons (Independent Living) [HL]","2007-2008","Roger Berry","Disabled Persons (Independent Living) [HL]"
"http://data.parliament.uk/resources/392413","Presentation","2008-06-23","roadtrafficprohibitionofantidetectiondevices.html","http://services.parliament.uk/bills/roadtrafficprohibitionofantidetectiondevices.html","Road Traffic (Prohibition of Anti-Detection Devices)","2007-2008","Alistair Carmichael","Road Traffic (Prohibition of Anti-Detection Devices)"
"http://data.parliament.uk/resources/392388","Ballot","2008-06-20","environmentalprotectiontransfersatsea.html","http://services.parliament.uk/bills/environmentalprotectiontransfersatsea.html","Environmental Protection (Transfers at Sea)","2007-2008","Mark Lazarowicz","Environmental Protection (Transfers at Sea)"
"http://data.parliament.uk/resources/392459","Ten Minute Rule","2008-06-20","roadtrafficsafety.html","http://services.parliament.uk/bills/roadtrafficsafety.html","Road Traffic (Safety)","2007-2008","James Brokenshire","Road Traffic (Safety)"
"http://data.parliament.uk/resources/392463","Ten Minute Rule","2008-06-20","armedforcesfederation.html","http://services.parliament.uk/bills/armedforcesfederation.html","Armed Forces (Federation)","2007-2008","Mr Kevan Jones","Armed Forces (Federation)"
"http://data.parliament.uk/resources/392400","Ballot","2008-06-16","disqualificationfromparliamenttaxationstatus.html","http://services.parliament.uk/bills/disqualificationfromparliamenttaxationstatus.html","Disqualification from Parliament (Taxation Status)","2007-2008","Gordon Prentice","Disqualification from Parliament (Taxation Status)"
"http://data.parliament.uk/resources/392418","Ten Minute Rule","2008-06-06","planninglocationofhazardoussites.html","http://services.parliament.uk/bills/planninglocationofhazardoussites.html","Planning (Location of Hazardous Sites)","2007-2008","Bob Spink","Planning (Location of Hazardous Sites)"
"http://data.parliament.uk/resources/392385","Ballot","2008-05-07","privateequitytransferofundertakingsandprotectionofemployment.html","http://services.parliament.uk/bills/privateequitytransferofundertakingsandprotectionofemployment.html","Private Equity (Transfer of Undertakings and Protection of Employment)","2007-2008","John Heppell","Private Equity (Transfer of Undertakings and Protection of Employment)"
"http://data.parliament.uk/resources/392435","Ten Minute Rule","2008-05-02","allotmentsplanning.html","http://services.parliament.uk/bills/allotmentsplanning.html","Allotments (Planning)","2007-2008","Tony Baldry","Allotments (Planning)"
"http://data.parliament.uk/resources/392395","Ballot","2008-04-25","boroughfreedom.html","http://services.parliament.uk/bills/boroughfreedom.html","Borough Freedom","2007-2008","Derek Conway","Borough Freedom"
"http://data.parliament.uk/resources/392425","Ten Minute Rule","2008-04-25","christmassavingsschemesregulation.html","http://services.parliament.uk/bills/christmassavingsschemesregulation.html","Christmas Savings Schemes (Regulation)","2007-2008","Anne Snelgrove","Christmas Savings Schemes (Regulation)"
"http://data.parliament.uk/resources/392439","Ten Minute Rule","2008-04-25","personaldebtadviceandregulation.html","http://services.parliament.uk/bills/personaldebtadviceandregulation.html","Personal Debt (Advice and Regulation)","2007-2008","Sandra Gidley","Personal Debt (Advice and Regulation)"
"http://data.parliament.uk/resources/392384","Ballot","2008-04-03","britishboardoffilmclassificationaccountabilitytoparliamentandappeals.html","http://services.parliament.uk/bills/britishboardoffilmclassificationaccountabilitytoparliamentandappeals.html","British Board of Film Classification (Accountability to Parliament and Appeals)","2007-2008","Julian Brazier","British Board of Film Classification (Accountability to Parliament and Appeals)"
"http://data.parliament.uk/resources/392390","Ballot","2008-03-17","energysavingdaylight.html","http://services.parliament.uk/bills/energysavingdaylight.html","Energy Saving (Daylight)","2007-2008","Tim Yeo","Energy Saving (Daylight)"
"http://data.parliament.uk/resources/392396","Ballot","2008-02-26","soundrecordingscopyrighttermextension.html","http://services.parliament.uk/bills/soundrecordingscopyrighttermextension.html","Sound Recordings (Copyright Term Extension)","2007-2008","Pete Wishart","Sound Recordings (Copyright Term Extension)"
"http://data.parliament.uk/resources/392430","Private","2008-02-05","nationaltrustnorthernireland.html","http://services.parliament.uk/bills/nationaltrustnorthernireland.html","National Trust (Northern Ireland)","2006-2007","National Trust","National Trust (Northern Ireland)"
"http://data.parliament.uk/resources/392245","Ten Minute Rule","2008-01-14","bilingualjurieswales.html","http://services.parliament.uk/bills/bilingualjurieswales.html","Bilingual Juries (Wales)","2006-2007","Hywel Williams","Bilingual Juries (Wales)"
"http://data.parliament.uk/resources/392260","Ten Minute Rule","2008-01-11","palliativecareno2.html","http://services.parliament.uk/bills/palliativecareno2.html","Palliative Care (No.2)","2006-2007","Mr Lindsay Hoyle","Palliative Care (No.2)"
"http://data.parliament.uk/resources/392319","Government","2008-01-10","pensions.html","http://services.parliament.uk/bills/pensions.html","Pensions","2006-2007","John Hutton","Pensions"
"http://data.parliament.uk/resources/392203","Ten Minute Rule","2007-11-08","accesstocontraceptiveservices.html","http://services.parliament.uk/bills/accesstocontraceptiveservices.html","Access To Contraceptive Services","2006-2007","Natascha Engel","Access To Contraceptive Services"
"http://data.parliament.uk/resources/392210","Government","2007-11-02","consumersestateagentsandredresshl.html","http://services.parliament.uk/bills/consumersestateagentsandredresshl.html","Consumers, Estate Agents and Redress [HL]","2006-2007","Lord Truscott","Consumers, Estate Agents and Redress [HL]"
"http://data.parliament.uk/resources/392210","Government","2007-11-02","consumersestateagentsandredresshl.html","http://services.parliament.uk/bills/consumersestateagentsandredresshl.html","Consumers, Estate Agents and Redress [HL]","2006-2007","Mr Ian McCartney","Consumers, Estate Agents and Redress [HL]"
"http://data.parliament.uk/resources/392224","Government","2007-11-02","legalserviceshl.html","http://services.parliament.uk/bills/legalserviceshl.html","Legal Services [HL]","2006-2007","Bridget Prentice","Legal Services [HL]"
"http://data.parliament.uk/resources/392224","Government","2007-11-02","legalserviceshl.html","http://services.parliament.uk/bills/legalserviceshl.html","Legal Services [HL]","2006-2007","Lord Falconer of Thoroton","Legal Services [HL]"
"http://data.parliament.uk/resources/392232","Government","2007-11-02","localgovernmentandpublicinvolvementinhealth.html","http://services.parliament.uk/bills/localgovernmentandpublicinvolvementinhealth.html","Local Government and Public Involvement in Health","2006-2007","Ruth Kelly","Local Government and Public Involvement in Health"
"http://data.parliament.uk/resources/392244","Government","2007-11-02","northernirelandstandrewsagreement.html","http://services.parliament.uk/bills/northernirelandstandrewsagreement.html","Northern Ireland (St Andrews Agreement)","2006-2007","Lord Rooker","Northern Ireland (St Andrews Agreement)"
"http://data.parliament.uk/resources/392244","Government","2007-11-02","northernirelandstandrewsagreement.html","http://services.parliament.uk/bills/northernirelandstandrewsagreement.html","Northern Ireland (St Andrews Agreement)","2006-2007","Peter Hain","Northern Ireland (St Andrews Agreement)"
"http://data.parliament.uk/resources/392247","Government","2007-11-02","northernirelandstandrewsagreementno2.html","http://services.parliament.uk/bills/northernirelandstandrewsagreementno2.html","Northern Ireland (St Andrews Agreement) (No.2)","2006-2007","Lord Rooker","Northern Ireland (St Andrews Agreement) (No.2)"
"http://data.parliament.uk/resources/392247","Government","2007-11-02","northernirelandstandrewsagreementno2.html","http://services.parliament.uk/bills/northernirelandstandrewsagreementno2.html","Northern Ireland (St Andrews Agreement) (No.2)","2006-2007","Peter Hain","Northern Ireland (St Andrews Agreement) (No.2)"
"http://data.parliament.uk/resources/392251","Ballot","2007-11-02","disabledchildrenfamilysupport.html","http://services.parliament.uk/bills/disabledchildrenfamilysupport.html","Disabled Children (Family Support)","2006-2007","Mr Gary Streeter","Disabled Children (Family Support)"
"http://data.parliament.uk/resources/392256","Government","2007-11-02","seriouscrimehl.html","http://services.parliament.uk/bills/seriouscrimehl.html","Serious Crime [HL]","2006-2007","Baroness Scotland of Asthal","Serious Crime [HL]"
"http://data.parliament.uk/resources/392265","HoL Private","2007-11-02","parliamentaryconstituenciesamendmenthl.html","http://services.parliament.uk/bills/parliamentaryconstituenciesamendmenthl.html","Parliamentary Constituencies (Amendment) [HL]","2006-2007","Lord Baker of Dorking","Parliamentary Constituencies (Amendment) [HL]"
"http://data.parliament.uk/resources/392272","Ballot","2007-11-02","streetscapeandhighwaysdesign.html","http://services.parliament.uk/bills/streetscapeandhighwaysdesign.html","Streetscape and Highways Design","2006-2007","Mr Alan Duncan","Streetscape and Highways Design"
"http://data.parliament.uk/resources/392274","Ballot","2007-11-02","sustainablecommunities.html","http://services.parliament.uk/bills/sustainablecommunities.html","Sustainable Communities","2006-2007","Mr Nick Hurd","Sustainable Communities"
"http://data.parliament.uk/resources/392286","Government","2007-11-02","tribunalscourtsandenforcementhl.html","http://services.parliament.uk/bills/tribunalscourtsandenforcementhl.html","Tribunals, Courts and Enforcement [HL]","2006-2007","Baroness Ashton of Upholland","Tribunals, Courts and Enforcement [HL]"
"http://data.parliament.uk/resources/392286","Government","2007-11-02","tribunalscourtsandenforcementhl.html","http://services.parliament.uk/bills/tribunalscourtsandenforcementhl.html","Tribunals, Courts and Enforcement [HL]","2006-2007","Vera Baird","Tribunals, Courts and Enforcement [HL]"
"http://data.parliament.uk/resources/392295","Ballot","2007-11-02","vehicleregistrationmarks.html","http://services.parliament.uk/bills/vehicleregistrationmarks.html","Vehicle Registration Marks","2006-2007","Richard Ottaway","Vehicle Registration Marks"
"http://data.parliament.uk/resources/392316","Presentation","2007-11-02","crownemploymentnationality.html","http://services.parliament.uk/bills/crownemploymentnationality.html","Crown Employment (Nationality)","2006-2007","Andrew Dismore","Crown Employment (Nationality)"
